Freq,Mag,Phase,Coherence
12656.25,-0.9125899,449.03595,9.104716e-06
12667.96875,-3.597373,426.47382,1.0739917e-05
12679.6875,-2.5653925,362.6892,9.278995e-06
12691.40625,0.31222773,367.64926,1.1238465e-05
12703.125,-1.407099,385.6517,9.628649e-06
12714.84375,-2.3310122,401.28552,1.0458188e-05
12726.5625,-1.1240835,351.9846,9.711701e-06
12738.28125,1.0006298,313.47272,8.857007e-06
12750.0,-2.9315288,276.25336,9.711249e-06
12761.71875,-5.174821,278.49377,1.1063681e-05
12773.4375,-1.0770065,249.73956,1.0450882e-05
12785.15625,1.9492266,279.851,9.377028e-06
12796.875,-0.8614216,275.26794,8.874681e-06
12808.59375,-4.139529,246.19122,9.934499e-06
12820.3125,-2.1653678,223.2362,1.1248403e-05
12832.03125,0.016317835,260.9126,1.0814302e-05
12843.75,-4.0305405,261.76712,1.0162606e-05
12855.46875,-2.3185167,264.54825,1.0735205e-05
12867.1875,3.1004188,283.58115,1.0927615e-05
12878.90625,-1.4386795,315.7277,1.0742023e-05
12890.625,-1.8726354,339.14026,1.1716649e-05
12902.34375,-0.2982056,383.01697,1.2119168e-05
12914.0625,-1.7538476,371.4896,1.3182318e-05
12925.78125,0.33296856,352.641,1.3763024e-05
12937.5,0.8844532,271.18582,1.2580875e-05
12949.21875,1.2805248,220.31107,1.3377507e-05
12960.9375,0.028657913,162.28564,1.4598499e-05
12972.65625,2.6915298,167.03638,1.4515209e-05
12984.375,-1.2681335,163.0011,1.5274263e-05
12996.09375,-0.4746111,115.214966,1.6589322e-05
13007.8125,-2.0235782,149.42871,1.65634e-05
13019.53125,-0.55643344,144.79523,1.6983464e-05
13031.25,-0.08156428,162.37842,1.6787462e-05
13042.96875,2.5086462,159.19763,1.5709338e-05
13054.6875,-1.6589245,151.31714,1.7237779e-05
13066.40625,0.64763016,173.09192,1.7453625e-05
13078.125,-1.2451472,212.28113,1.8590168e-05
13089.84375,-1.1103554,223.79306,1.8017105e-05
13101.5625,1.7168838,285.3051,1.7279515e-05
13113.28125,0.2736858,294.72952,1.8236104e-05
13125.0,0.8487569,261.89215,1.6965241e-05
13136.71875,3.3721457,293.4753,1.6193795e-05
13148.4375,3.435635,259.1078,1.4101098e-05
13160.15625,-0.6040785,244.20535,1.6007176e-05
13171.875,-0.8392409,308.98996,1.5156161e-05
13183.59375,-4.116459,267.7335,1.5884933e-05
13195.3125,-0.11926043,343.78607,1.5743535e-05
13207.03125,3.933113,336.89557,1.2899781e-05
13218.75,1.1155704,329.4348,1.4869057e-05
13230.46875,-0.07668042,320.1125,1.3753284e-05
13242.1875,1.4005053,321.34525,1.3035375e-05
13253.90625,1.1921339,309.2206,1.3712977e-05
13265.625,-1.6024396,315.81973,1.2179807e-05
13277.34375,0.115727305,374.00534,1.2626234e-05
13289.0625,3.9494345,395.8057,1.2223803e-05
13300.78125,-3.5626254,460.01355,1.16134e-05
13312.5,-0.2101475,497.62146,1.1025157e-05
13324.21875,1.0394169,507.83392,1.0027635e-05
13335.9375,-1.2633265,478.09207,1.0068652e-05
13347.65625,-0.3041728,462.0864,9.129225e-06
13359.375,2.5148692,452.90994,8.94594e-06
13371.09375,1.5264142,495.37592,9.322022e-06
13382.8125,-3.0067573,489.63745,8.795438e-06
13394.53125,-1.5538001,480.78537,8.15349e-06
13406.25,1.1015277,454.73123,7.6055694e-06
13417.96875,-0.1542525,457.6036,7.76172e-06
13429.6875,2.8967004,493.24313,6.6964726e-06
13441.40625,1.8372911,492.1554,5.6856998e-06
13453.125,-3.5966918,517.2975,5.8870733e-06
13464.84375,0.07974815,488.46777,6.3704942e-06
13476.5625,0.095479086,505.00464,5.194263e-06
13488.28125,-3.1967154,518.4221,5.390805e-06
13500.0,-0.84473366,573.0891,5.3082267e-06
13511.71875,-1.346922,613.472,3.90135e-06
13523.4375,1.7970374,611.6233,3.7881123e-06
13535.15625,-0.8650076,588.32117,4.853129e-06
13546.875,4.211518,596.89197,3.622534e-06
13558.59375,3.094671,616.09985,3.8363537e-06
13570.3125,1.1446538,614.33057,3.3898777e-06
13582.03125,-2.1687672,590.55286,3.21998e-06
13593.75,0.28202057,607.0641,2.680564e-06
13605.46875,-3.4821649,628.9023,2.674622e-06
13617.1875,-0.35671633,590.0673,2.1939861e-06
13628.90625,0.09383619,576.6375,2.3825557e-06
13640.625,-0.9011979,536.56744,2.291975e-06
13652.34375,-3.7479742,500.90955,2.540883e-06
13664.0625,1.5309188,532.9746,1.8562538e-06
13675.78125,0.6801651,538.4725,1.7225877e-06
13687.5,-5.395452,504.6176,1.6533885e-06
13699.21875,-2.9063194,507.34354,2.2131212e-06
13710.9375,-7.783571,486.28622,2.0176392e-06
13722.65625,-2.4804826,529.93494,1.7533594e-06
13734.375,-0.91219217,545.4967,1.9738452e-06
13746.09375,-1.1241329,511.8935,1.8595244e-06
13757.8125,0.99639875,495.9901,1.937658e-06
13769.53125,1.1978836,552.49207,2.010599e-06
13781.25,-1.2459671,537.8396,2.1509875e-06
13792.96875,1.3270998,566.4017,2.0818964e-06
13804.6875,-0.93293834,584.8676,2.2181587e-06
13816.40625,-0.7238873,603.03143,2.3210691e-06
13828.125,-1.8344924,595.12524,2.4230483e-06
13839.84375,-1.229489,599.6129,2.0655018e-06
13851.5625,-0.5636,638.5819,2.6439993e-06
13863.28125,-1.3426592,605.36633,2.379685e-06
13875.0,3.4938705,636.67456,2.24184e-06
13886.71875,-1.0849378,689.8812,2.283221e-06
13898.4375,-1.7607878,633.94434,2.62337e-06
13910.15625,-1.5878536,618.63696,2.905196e-06
13921.875,-1.4335767,622.299,2.709155e-06
13933.59375,1.8906817,633.8545,2.9284113e-06
13945.3125,-0.2617399,663.95233,2.4096817e-06
13957.03125,0.11006069,615.55347,2.198659e-06
13968.75,-2.3590143,593.91754,2.5615745e-06
13980.46875,-2.0795467,648.2103,2.1956366e-06
13992.1875,0.42324364,657.75916,2.1844705e-06
14003.90625,0.28526708,636.0658,2.71173e-06
14015.625,-0.4648598,639.03735,2.3503444e-06
14027.34375,-6.4092474,586.9584,2.4453434e-06
14039.0625,-3.349649,551.0322,2.0919852e-06
14050.78125,-0.29848474,541.92255,2.5172105e-06
14062.5,0.09977479,513.95276,2.820596e-06
14074.21875,1.2928463,555.12415,3.6081776e-06
14085.9375,2.8836603,564.9408,2.7811868e-06
14097.65625,-4.527388,580.74524,3.0735357e-06
14109.375,-1.9566935,575.1197,3.6967338e-06
14121.09375,-2.0237377,581.61743,3.308719e-06
14132.8125,-2.7448828,595.49384,3.0439544e-06
14144.53125,0.69540596,557.17035,4.5716424e-06
14156.25,-0.42575485,581.9594,2.9385726e-06
14167.96875,-1.059943,561.75476,2.9762048e-06
14179.6875,-3.587739,535.95386,2.959791e-06
14191.40625,1.3442848,545.24054,4.4453436e-06
14203.125,-2.1073973,514.4102,3.4909704e-06
14214.84375,-0.49792087,473.75674,2.3411856e-06
14226.5625,-6.112106,484.36417,2.3728403e-06
14238.28125,-3.2828488,461.79803,2.941017e-06
14250.0,-4.4672313,439.84518,2.5707138e-06
14261.71875,-5.1156673,459.86276,2.4884257e-06
14273.4375,0.94137394,477.43625,3.126815e-06
14285.15625,-2.7024555,469.79462,3.1303557e-06
14296.875,-4.7191634,453.35263,3.1293323e-06
14308.59375,-3.7699928,468.39807,2.4514957e-06
14320.3125,-3.9732766,495.67618,3.2346059e-06
14332.03125,-1.1278764,511.5291,3.1480326e-06
14343.75,-2.228983,550.90173,2.3403056e-06
14355.46875,-1.6126502,589.3258,3.2451865e-06
14367.1875,3.0320926,573.81915,3.4437078e-06
14378.90625,-8.96319,565.11194,2.2703096e-06
14390.625,-2.9724073,545.86536,3.3345216e-06
14402.34375,-5.149022,521.4761,3.1482223e-06
14414.0625,-4.0067015,502.30722,3.4843529e-06
14425.78125,-0.6236796,529.15137,2.9118178e-06
14437.5,-2.498835,502.38397,2.7684941e-06
14449.21875,-6.2535543,478.83386,2.506556e-06
14460.9375,-2.6793687,520.27704,2.3027012e-06
14472.65625,-4.4130464,564.6888,2.6354712e-06
14484.375,-2.1622372,546.051,2.1405751e-06
14496.09375,-2.5711017,566.2155,2.4521394e-06
14507.8125,1.5284765,547.77814,2.0017153e-06
14519.53125,-1.2742103,533.5045,2.0105585e-06
14531.25,0.0052387714,534.1879,1.6198082e-06
14542.96875,-2.6336465,472.97488,9.960805e-07
14554.6875,0.073798746,514.51337,1.4321231e-06
14566.40625,-0.81883955,553.91046,1.2451751e-06
14578.125,-1.6800287,564.9087,8.161561e-07
14589.84375,0.43147686,518.9885,9.539542e-07
14601.5625,-1.8607844,557.36646,1.1695238e-06
14613.28125,0.40959835,588.46094,7.7315514e-07
14625.0,-2.0171738,606.14386,1.173401e-06
14636.71875,0.75231934,611.7012,8.652911e-07
14648.4375,-1.8028184,635.8275,1.0498372e-06
14660.15625,-4.2946033,610.15076,8.951203e-07
14671.875,-0.14743984,622.4152,1.1292534e-06
14683.59375,-1.8897077,635.90936,9.150271e-07
14695.3125,1.4657702,607.0293,9.2335716e-07
14707.03125,-3.7908325,659.7106,9.984932e-07
14718.75,-6.1343126,640.5314,8.5505127e-07
14730.46875,-1.4532076,587.23865,7.049535e-07
14742.1875,-1.1585104,621.29285,6.975072e-07
14753.90625,-0.5512837,676.6188,8.9182316e-07
14765.625,2.232599,651.424,7.8041336e-07
14777.34375,-4.758802,664.6931,7.2373075e-07
14789.0625,0.19524741,678.0057,7.4091054e-07
14800.78125,0.01845634,662.35925,5.664037e-07
14812.5,-1.9782279,663.89496,1.0776841e-06
14824.21875,-0.5945314,605.9231,4.6291362e-07
14835.9375,-1.2992085,640.86035,5.3186886e-07
14847.65625,-0.6208984,635.27875,7.7532945e-07
14859.375,-2.6182208,614.69775,7.504344e-07
14871.09375,-1.6549267,641.17017,3.6734903e-07
14882.8125,-0.41913825,693.44055,6.2587986e-07
14894.53125,-0.6465198,670.96313,3.0397723e-07
14906.25,1.3217535,677.3756,7.388447e-07
14917.96875,-3.2861362,698.60315,4.930014e-07
14929.6875,-1.6165944,686.92944,4.0407357e-07
14941.40625,-4.9765086,726.0716,2.9586687e-07
14953.125,-0.18142974,741.8975,4.1774425e-07
14964.84375,-4.800324,721.04785,5.575171e-07
14976.5625,-0.012152672,700.3882,3.734385e-07
14988.28125,0.3261208,675.1883,5.1152665e-07
15000.0,1.5187416,638.37573,3.7863924e-07
15011.71875,-0.9424201,654.7367,9.29526e-07
15023.4375,0.062237978,646.8248,9.540553e-07
15035.15625,-3.6238053,655.55963,1.0177853e-06
15046.875,-0.4486754,680.35657,1.1462283e-06
15058.59375,0.89270127,688.09906,1.3034737e-06
15070.3125,-4.9092526,679.5377,1.0512573e-06
15082.03125,0.38904434,697.0817,1.4897164e-06
15093.75,-1.0204415,664.69934,1.3393671e-06
15105.46875,-0.23448735,618.99,1.5589206e-06
15117.1875,-2.2460139,609.4043,2.0011305e-06
15128.90625,2.921516,595.3043,1.7632676e-06
15140.625,-0.42472804,580.8721,1.819987e-06
15152.34375,4.950046,598.93665,1.8997956e-06
15164.0625,0.7902607,534.1669,2.5728223e-06
15175.78125,-1.7099864,561.5279,2.460071e-06
15187.5,-0.8428308,526.9186,3.3717427e-06
15199.21875,-1.8276583,509.05994,2.0409295e-06
15210.9375,-3.2472658,507.32224,2.8520283e-06
15222.65625,1.0678906,514.4949,2.8025574e-06
15234.375,3.0764287,485.02988,2.5432532e-06
15246.09375,-0.0994637,472.35727,2.2049642e-06
15257.8125,0.19616698,473.67154,2.6116195e-06
15269.53125,-1.8841006,498.4246,2.672462e-06
15281.25,2.527794,484.57074,2.649579e-06
15292.96875,0.10202856,527.9187,2.0228372e-06
15304.6875,1.9973682,560.7914,2.1969431e-06
15316.40625,1.5460594,576.918,1.4007987e-06
15328.125,-2.1005123,579.4883,2.0191733e-06
15339.84375,4.110186,594.7145,1.6132752e-06
15351.5625,0.91025877,582.49084,1.2507651e-06
15363.28125,1.4315573,531.34875,1.7628225e-06
15375.0,0.31151044,526.79114,9.848129e-07
15386.71875,1.0609938,506.1859,9.849839e-07
15398.4375,-2.4967575,466.6707,9.76856e-07
15410.15625,0.29391038,468.63196,7.812976e-07
15421.875,2.2356257,456.4564,7.2428264e-07
15433.59375,2.6276498,472.28696,5.1108924e-07
15445.3125,3.1429005,404.6689,5.04878e-07
15457.03125,1.9116298,387.1682,4.5943693e-07
15468.75,-3.7789311,392.33963,6.535468e-07
15480.46875,-2.1723185,388.38394,5.000386e-07
15492.1875,-3.0019374,365.88275,6.650947e-07
15503.90625,-4.1437693,341.1384,6.543539e-07
15515.625,-0.989375,316.9709,4.9332624e-07
15527.34375,-3.2733955,322.83395,3.7957417e-07
15539.0625,-2.4384851,276.2528,5.093542e-07
15550.78125,-5.6946273,252.54126,6.1038816e-07
15562.5,-7.3854823,298.3319,4.5943017e-07
15574.21875,-3.569267,307.6955,4.3881266e-07
15585.9375,-0.48426506,304.29224,3.3205498e-07
15597.65625,-4.630291,304.39154,3.365082e-07
15609.375,0.012985885,311.6615,9.810442e-07
15621.09375,-1.3379742,338.96246,7.8904134e-07
15632.8125,-0.923032,336.33356,7.993893e-07
15644.53125,-3.6588173,327.73956,3.0361022e-07
15656.25,0.45943612,342.39587,1.0841727e-06
15667.96875,-1.098151,338.50256,7.562313e-07
15679.6875,-4.8625097,285.1853,7.9707814e-07
15691.40625,-4.177247,237.57367,1.2495343e-06
15703.125,-0.6571739,271.7696,1.1251975e-06
15714.84375,-4.6033506,298.02118,1.482141e-06
15726.5625,-3.5814393,336.4834,6.44662e-07
15738.28125,-4.0223427,403.65103,6.8066316e-07
15750.0,-2.1328914,429.56912,5.837576e-07
15761.71875,-8.167688,432.55762,8.736865e-07
15773.4375,-6.1685567,414.5915,8.497026e-07
15785.15625,-5.1794033,472.73718,9.3266164e-07
15796.875,-9.371702,475.02026,1.0972424e-06
15808.59375,-3.5454254,427.98843,9.99725e-07
15820.3125,1.2046661,463.64444,1.3348567e-06
15832.03125,-3.671196,464.99936,1.0316229e-06
15843.75,-6.052,460.50427,4.0141836e-07
15855.46875,-2.2818236,455.25107,7.867042e-07
15867.1875,-4.183071,514.83356,9.173335e-07
15878.90625,-1.043886,556.02466,6.7634954e-07
15890.625,-7.4485188,574.9549,7.38964e-07
15902.34375,-0.9236951,577.48596,9.961153e-07
15914.0625,-1.7003946,605.7904,1.0959909e-06
15925.78125,-2.1920414,632.63586,1.0231379e-06
15937.5,-3.305085,624.0205,1.0383117e-06
15949.21875,-2.2019536,659.60657,8.195415e-07
15960.9375,-4.145018,638.6034,1.040895e-06
15972.65625,-4.5367355,671.70026,1.302849e-06
15984.375,-2.3592696,644.5648,9.765832e-07
15996.09375,0.20084953,595.9785,1.3777216e-06
16007.8125,-5.637474,541.25635,1.1727927e-06
16019.53125,-0.1261521,504.15897,1.1084924e-06
16031.25,-5.1183667,522.6416,1.1956489e-06
16042.96875,-7.9002404,482.66345,7.70222e-07
16054.6875,-5.39077,418.08597,1.3016976e-06
16066.40625,-1.1965197,433.2684,1.6639389e-06
16078.125,0.59557086,388.1105,1.7012421e-06
16089.84375,-1.1261207,414.61905,1.8932434e-06
16101.5625,-2.4653273,418.79257,2.2119318e-06
16113.28125,1.6824051,397.60397,2.1385704e-06
16125.0,-0.18864366,408.164,2.3357602e-06
16136.71875,2.4845593,414.38788,2.0433952e-06
16148.4375,-3.9128022,404.25717,2.724486e-06
16160.15625,-1.9044665,398.44824,3.318685e-06
16171.875,1.1332233,429.4587,3.4521463e-06
16183.59375,-2.7738442,418.19858,3.5427993e-06
16195.3125,-1.4665794,423.4282,4.4990243e-06
16207.03125,2.510417,417.8924,4.0338673e-06
16218.75,-0.16860175,457.20145,4.4842604e-06
16230.46875,0.82008064,457.64594,5.3400904e-06
16242.1875,-2.5868015,477.79184,5.068918e-06
16253.90625,3.8626242,477.31924,4.0978794e-06
16265.625,0.66017413,464.40442,4.720673e-06
16277.34375,-1.8668668,538.92206,4.3176383e-06
16289.0625,-2.2410538,523.5878,5.6348613e-06
16300.78125,-0.10227215,528.62463,4.92549e-06
16312.5,-0.4582827,575.1118,4.6946952e-06
16324.21875,6.0555687,595.16144,5.498039e-06
16335.9375,-3.3099833,596.5552,4.5808774e-06
16347.65625,0.3960201,617.6971,3.89225e-06
16359.375,-1.9600142,689.99915,3.1547208e-06
16371.09375,-2.5054092,671.958,2.7892238e-06
16382.8125,-10.099036,694.8918,3.5736705e-06
16394.53125,-3.640582,717.00464,3.2781957e-06
16406.25,-5.241051,724.57007,3.002078e-06
16417.96875,-0.06371698,688.0314,2.9162854e-06
16429.6875,-3.551931,707.7126,2.2270951e-06
16441.40625,-3.308144,730.80725,2.2575064e-06
16453.125,-1.5210235,739.4673,1.3365013e-06
16464.84375,-0.53886974,739.4087,1.9733786e-06
16476.5625,-2.8868215,713.5358,1.4267664e-06
16488.28125,-1.8100693,759.68066,1.7253824e-06
16500.0,-2.9456503,765.57007,2.1081935e-06
16511.71875,-0.27698967,799.00757,1.8377224e-06
16523.4375,-2.6123385,853.38904,1.1620948e-06
16535.15625,-2.851606,846.99774,1.1381476e-06
16546.875,-4.4820056,848.0115,1.7760149e-06
16558.59375,-1.6118975,874.79346,1.4653488e-06
16570.3125,1.9615035,834.1022,1.7702355e-06
16582.03125,-3.311648,851.6226,1.4539081e-06
16593.75,-1.6066349,842.8812,1.4514713e-06
16605.46875,-2.9712386,800.0594,1.788672e-06
16617.1875,-1.4351804,783.6577,1.8987427e-06
16628.90625,-1.3590326,724.9336,1.854228e-06
16640.625,-0.14429057,699.195,1.8887457e-06
16652.34375,-3.1016765,698.82623,1.4061111e-06
16664.0625,-1.5277375,708.41614,2.0609982e-06
16675.78125,-2.9659781,739.92566,2.1688143e-06
16687.5,-7.5402455,785.3511,1.8204646e-06
16699.21875,-0.646054,791.3648,2.1813512e-06
16710.9375,0.27197865,766.7942,2.3154637e-06
16722.65625,-1.7527478,725.5189,2.2870863e-06
16734.375,-2.515203,701.7692,2.036198e-06
16746.09375,-0.9543568,707.41003,1.9041335e-06
16757.8125,-1.724172,671.31335,1.9186036e-06
16769.53125,-0.22006093,691.3901,1.7675085e-06
16781.25,-2.1385155,696.8678,2.1570813e-06
16792.96875,-8.079278,675.99524,3.080985e-06
16804.6875,2.4753563,690.3208,1.378176e-06
16816.40625,3.3854856,690.4754,2.4147823e-06
16828.125,3.4847372,694.8517,1.1525519e-06
16839.84375,0.845037,681.8813,2.3635616e-06
16851.5625,-0.030986369,681.74677,1.4222301e-06
16863.28125,-2.056748,705.5014,1.6375789e-06
16875.0,2.0738697,755.54175,2.0481448e-06
16886.71875,3.5646951,764.8729,1.6100065e-06
16898.4375,1.1624736,731.8733,1.4541558e-06
16910.15625,1.8435078,668.1005,2.0565692e-06
16921.875,1.6890604,704.27515,2.3721577e-06
16933.59375,1.1860359,738.9417,1.8540509e-06
16945.3125,2.4195485,738.03424,1.0892761e-06
16957.03125,2.0875096,734.8546,2.5577394e-06
16968.75,-3.740079,704.0989,2.8557179e-06
16980.46875,2.4713395,745.4221,3.0083993e-06
16992.1875,2.0237107,760.7061,3.9653733e-06
17003.90625,-0.53313637,732.4717,5.025719e-06
17015.625,-0.26589864,776.73505,4.866606e-06
17027.34375,2.5857515,789.0,5.2024006e-06
17039.0625,1.1543059,770.4223,6.6717216e-06
17050.78125,-2.1135452,824.2557,6.5888903e-06
17062.5,-0.38504955,799.12933,8.390127e-06
17074.21875,-1.1955725,809.0189,9.314613e-06
17085.9375,-1.6918869,811.53375,1.0386238e-05
17097.65625,1.1683941,851.59937,1.0461838e-05
17109.375,-3.7028012,899.79987,1.0570669e-05
17121.09375,1.1025745,904.3947,1.2240604e-05
17132.8125,2.8900173,906.25836,1.2677593e-05
17144.53125,3.518282,940.8945,1.1228519e-05
17156.25,-1.2303468,967.3368,1.0393766e-05
17167.96875,-2.6187084,1007.6572,1.2507148e-05
17179.6875,2.2207546,1075.3999,1.2880559e-05
17191.40625,-0.63225806,1074.833,1.5062944e-05
17203.125,0.17196488,1094.4086,1.2007554e-05
17214.84375,-3.371141,1084.2955,1.165672e-05
17226.5625,2.2042317,1052.4867,9.382205e-06
17238.28125,0.21419656,1101.2386,1.0998617e-05
17250.0,4.566618,1101.7103,1.0264983e-05
17261.71875,0.3380611,1133.2776,9.817019e-06
17273.4375,-1.724089,1144.2615,1.0362866e-05
17285.15625,-1.2528241,1139.267,1.0021223e-05
17296.875,0.20189846,1086.0259,8.6023165e-06
17308.59375,7.3241277,1036.3615,1.2779304e-05
17320.3125,2.010855,999.6901,1.2932435e-05
17332.03125,0.079174995,1045.1302,1.2754982e-05
17343.75,2.1848724,1048.0922,1.2857629e-05
17355.46875,-1.7961607,1062.0459,1.4200558e-05
17367.1875,-2.366363,1007.223,1.4666177e-05
17378.90625,-3.2729313,991.6916,1.3119008e-05
17390.625,0.03238094,1044.7753,1.5108144e-05
17402.34375,1.1616237,1044.1798,1.584126e-05
17414.0625,-3.6810095,1064.3937,1.3810991e-05
17425.78125,2.0446358,1015.50476,1.9671812e-05
17437.5,2.924153,971.27905,1.4614749e-05
17449.21875,-0.9854735,943.7245,1.3885461e-05
17460.9375,-1.6055404,923.99664,1.26037885e-05
17472.65625,0.13460064,954.85614,1.3996003e-05
17484.375,-3.4415357,979.4049,1.2764472e-05
17496.09375,0.021289825,951.9689,1.064713e-05
17507.8125,-3.4647522,898.6378,1.1144104e-05
17519.53125,-0.3380556,939.513,1.0454443e-05
17531.25,-4.0286613,925.6478,1.0299918e-05
17542.96875,3.5926535,928.5163,1.0114761e-05
17554.6875,-0.9569623,926.2411,1.3069006e-05
17566.40625,0.11065686,968.51416,9.688866e-06
17578.125,-6.7529035,992.81714,9.61771e-06
17589.84375,-1.0405061,991.12524,1.1094594e-05
17601.5625,-0.4321264,978.7074,1.23376385e-05
17613.28125,-0.1584325,974.99335,1.1049862e-05
17625.0,-6.3295107,998.03265,1.2472091e-05
17636.71875,-5.2142487,950.85895,1.1134136e-05
17648.4375,-1.2488543,985.69336,1.3522168e-05
17660.15625,-1.3999501,959.34283,1.3358708e-05
17671.875,0.5228806,977.9706,1.1190729e-05
17683.59375,-4.242757,964.3616,1.0678843e-05
17695.3125,-2.810207,981.6956,1.3324365e-05
17707.03125,-2.2757008,999.383,1.4401657e-05
17718.75,-1.632463,991.2857,1.24022745e-05
17730.46875,0.22413686,993.63354,1.3515465e-05
17742.1875,0.1090306,1035.818,1.2115978e-05
17753.90625,1.027006,1008.46796,1.1750109e-05
17765.625,-0.2122736,1036.9186,1.2356622e-05
17777.34375,3.4042406,1026.4342,9.902227e-06
17789.0625,-8.244299,1008.2308,1.1076342e-05
17800.78125,2.1724231,1013.0139,1.1873156e-05
17812.5,-2.5753837,980.9844,9.605742e-06
17824.21875,-1.8430276,1012.21173,1.2907135e-05
17835.9375,-3.739632,1036.487,8.814985e-06
17847.65625,-1.9060135,1030.6013,1.338713e-05
17859.375,1.3105338,1012.47595,1.45836175e-05
17871.09375,2.4528935,980.7058,1.47963065e-05
17882.8125,0.22815573,954.6138,1.340903e-05
17894.53125,1.5252767,1000.618,1.5056553e-05
17906.25,-2.949752,1031.9583,1.6154656e-05
17917.96875,-1.6416149,1025.1016,1.5509548e-05
17929.6875,-0.6901249,1087.367,1.8933826e-05
17941.40625,0.47581542,1094.6179,1.977013e-05
17953.125,0.13771987,1096.5131,1.8308308e-05
17964.84375,0.7944415,1105.6908,1.8856608e-05
17976.5625,0.8902392,1104.281,1.8400622e-05
17988.28125,-2.9638321,1132.1569,1.8726623e-05
18000.0,1.2404575,1155.6799,1.8392431e-05
18011.71875,-1.9638615,1114.0703,1.9377496e-05
18023.4375,-0.51114994,1108.4537,1.7678783e-05
18035.15625,0.55440855,1138.2347,1.7600063e-05
18046.875,1.0967827,1195.9827,1.7969942e-05
18058.59375,3.4645572,1165.236,1.5693651e-05
18070.3125,5.3358793,1193.6082,1.6183443e-05
18082.03125,-2.1498153,1212.7788,1.7113873e-05
18093.75,1.9895849,1236.5748,1.32497125e-05
18105.46875,1.9204626,1251.1772,1.40158045e-05
18117.1875,-5.2127857,1227.4021,1.4250775e-05
18128.90625,2.3486607,1205.52,1.7053837e-05
18140.625,6.2295604,1202.4043,1.8186669e-05
18152.34375,5.631152,1205.043,1.9312243e-05
18164.0625,1.364351,1237.3324,2.1759688e-05
18175.78125,2.7199175,1243.2731,2.2833294e-05
18187.5,-1.5234752,1240.4066,2.6248848e-05
18199.21875,2.529001,1227.2305,2.6343034e-05
18210.9375,-3.3555515,1246.2095,3.0372214e-05
18222.65625,-1.8413284,1319.8105,3.293308e-05
18234.375,-1.6243815,1346.9714,3.571604e-05
18246.09375,2.0371187,1333.891,3.3707365e-05
18257.8125,-0.76248956,1340.1771,3.91623e-05
18269.53125,1.156881,1374.867,3.7488222e-05
18281.25,3.8189602,1380.3517,4.0253275e-05
18292.96875,-1.6930089,1395.384,4.4265315e-05
18304.6875,-0.6911547,1399.0781,4.418965e-05
18316.40625,1.3055294,1427.492,4.7794314e-05
18328.125,-0.44572276,1427.9342,4.758712e-05
18339.84375,-0.13356769,1450.3417,4.729769e-05
18351.5625,-1.3031452,1483.302,4.856575e-05
18363.28125,-4.65841,1503.1602,5.1127186e-05
18375.0,-0.20382616,1543.3289,5.1444924e-05
18386.71875,1.0850106,1513.0232,5.0732113e-05
18398.4375,-0.7242389,1514.8594,5.4239365e-05
18410.15625,-2.6750731,1483.0057,5.1343937e-05
18421.875,-2.3961544,1482.7139,5.604958e-05
18433.59375,-0.2386527,1465.6156,5.4751166e-05
18445.3125,-4.568277,1441.083,5.5578956e-05
18457.03125,-0.8486191,1453.7706,5.886565e-05
18468.75,-1.7769868,1455.2076,5.9911123e-05
18480.46875,-0.06462169,1410.1914,5.6601875e-05
18492.1875,-2.6326447,1384.2814,5.807357e-05
18503.90625,-3.1118593,1395.6995,5.980778e-05
18515.625,-2.6974561,1377.1924,6.0199418e-05
18527.34375,-2.899399,1416.5542,5.9528633e-05
18539.0625,1.0829662,1453.5173,6.39354e-05
18550.78125,-1.9790468,1434.0574,6.4289496e-05
18562.5,-0.6826838,1416.7358,5.7906225e-05
18574.21875,-1.1164322,1422.4663,5.879616e-05
18585.9375,0.5178029,1419.6659,5.762705e-05
18597.65625,-6.376789,1407.5735,5.768884e-05
18609.375,1.87005,1425.3293,5.5867356e-05
18621.09375,2.9277267,1433.6964,5.2528023e-05
18632.8125,-0.7101167,1431.1561,5.3885826e-05
18644.53125,0.9370611,1479.9243,4.9707294e-05
18656.25,1.339337,1460.8965,5.0062205e-05
18667.96875,-1.2726358,1428.6057,4.987617e-05
18679.6875,-0.74600357,1393.463,4.524295e-05
18691.40625,-0.7005874,1375.1903,4.315151e-05
18703.125,-0.70719314,1317.9612,4.1720243e-05
18714.84375,0.21089178,1292.9613,4.0025043e-05
18726.5625,-4.080971,1303.3013,3.730088e-05
18738.28125,3.6767664,1247.0458,3.4850975e-05
18750.0,1.0819762,1243.587,3.3817912e-05
18761.71875,0.69522196,1203.1726,3.274731e-05
18773.4375,-0.680036,1229.6461,2.9316137e-05
18785.15625,-0.12436426,1239.3345,3.2323027e-05
18796.875,1.8915122,1242.343,2.8938448e-05
18808.59375,-3.8770058,1219.3063,2.3780689e-05
18820.3125,-0.4520832,1233.3547,2.5897561e-05
18832.03125,0.75784624,1234.6931,2.6354193e-05
18843.75,-0.12219262,1217.0146,2.3157301e-05
18855.46875,0.88069785,1254.5177,2.069429e-05
18867.1875,4.948916,1270.0837,2.1180109e-05
18878.90625,-0.98220533,1277.1216,1.8602896e-05
18890.625,-1.2297758,1303.5491,1.44104015e-05
18902.34375,-1.9049205,1248.3785,1.3729443e-05
18914.0625,-1.7541578,1226.9928,1.1741548e-05
